address,length,value
"00039155",8,"""Minigun"""
"0003915d",19,"""Satchel Explosives"""
"00039170",10,"""Spray Can"""
"0003917a",18,"""Fire Extinguisher"""
"0003918c",7,"""Camera"""
"00039193",13,"""Night Vision"""
"000391a0",16,"""Thermal Goggles"""
"000391b0",10,"""Parachute"""
"000391ba",8,"""Drowned"""
"000391c2",6,"""Splat"""
"000391c8",11,"""Skateboard"""
"000391d3",11,"""Binoculars"""
"000391de",7,"""Cudgel"""
"000391e5",8,"""Nailbat"""
"000391ed",9,"""Shovel 2"""
"000391fa",7,"""Wrench"""
"00039201",12,"""Pipe wrench"""
"0003920d",8,"""Crowbar"""
"00039215",8,"""Cleaver"""
"0003921d",8,"""Hatchet"""
"00039225",12,"""Screwdriver"""
"00039231",8,"""Machete"""
"00039239",12,"""Kukri Knife"""
"00039245",13,"""Dagger Knife"""
"00039252",16,"""Butterfly Knife"""
"00039262",7,"""Hammer"""
"00039269",8,"""Pickaxe"""
"00039271",7,"""Guitar"""
"00039278",13,"""Hockey Stick"""
"00039285",14,"""Broken Bottle"""
"00039293",14,"""Yu Jian Sword"""
"000392a1",17,"""Manhunt Chainsaw"""
"000392b2",12,"""Parachute 2"""
"000392c3",6,"""Glock"""
"000392c9",15,"""Glock Silenced"""
"000392d8",7,"""FN FAL"""
"000392df",14,"""Double Barrel"""
"000392ed",7,"""M202A1"""
"000392f4",11,"""Beretta M9"""
"000392ff",7,"""OTs-33"""
"0003930a",12,"""Beretta M12"""
"00039316",6,"""AA-12"""
"0003931c",10,"""Tommy Gun"""
"00039326",7,"""MAC-10"""
"0003932d",16,"""MAC-10 Silenced"""
"0003933d",8,"""WA 2000"""
"00039345",6,"""50CAL"""
"0003934b",7,"""Python"""
"00039352",10,"""Equalizer"""
"00039363",10,"""M16 Scope"""
"00039371",14,"""M4SD Silenced"""
"0003937f",8,"""M4 Shit"""
"00039395",9,"""Skorpion"""
"0003939e",6,"""Ruger"""
"000393a4",12,"""Ruger Scope"""
"000393b0",8,"""USAS-12"""
"000393b8",10,"""Steyr AUG"""
"000393c2",12,"""PP-19 Bizon"""
"000393ce",11,"""Beta C-Mag"""
"000393dd",13,"""Uzi Silenced"""
"000393ea",6,"""Galil"""
"000393f0",13,"""MP5 Silenced"""
"00039402",9,"""Lever SG"""
"0003940f",15,"""Stubby Shotgun"""
"0003941e",7,"""AS Val"""
"00039425",6,"""FAMAS"""
"0003942b",8,"""TAC-SMG"""
"00039433",10,"""87 Target"""
"0003943d",12,"""38 Revolver"""
"00039449",11,"""Mauser C96"""
"00039454",9,"""Smith 10"""
"0003945d",18,"""Volcanic Revolver"""
"0003946f",9,"""Clahitec"""
"00039478",11,"""Colt Scamp"""
"00039483",14,"""Danuvia VD-01"""
"00039491",10,"""Peppergun"""
"000394a5",10,"""Pipe Bomb"""
"000394af",16,"""Winchester 1912"""
"000394bf",13,"""Mossberg 500"""
"000394cc",8,"""HK CAWS"""
"000394d4",18,"""Christmas Shotgun"""
"000394e6",10,"""Micro SMG"""
"000394f0",7,"""Ingram"""
"000394f7",10,"""Jatimatic"""
"0003950e",6,"""AR-15"""
"00039514",6,"""M1918"""
"00039525",10,"""M1 Garand"""
"0003952f",11,"""Henry 1860"""
"00039542",6,"""FG-42"""
"0003954d",12,"""Evans Rifle"""
"00039559",8,"""Unknown"""
"00039561",24,"""set_brake_desseleration"""
"00039579",27,"""set_vehicle_handling_flags"""
"00039594",24,"""set_vehicle_wheel_angle"""
"000395ac",27,"""add_vehicle_handling_flags"""
"000395c7",22,"""add_wheel_steer_angle"""
"000395dd",19,"""subtract_max_speed"""
"000395f0",27,"""subtract_wheel_steer_angle"""
"0003960b",32,"""subtract_vehicle_handling_flags"""
"0003962b",13,"""IsSSmpPlayer"""
"00039638",13,"""RunAsyncTask"""
"00039645",14,"""StopAsyncTask"""
"00039653",17,"""WaitMilliseconds"""
"00039664",12,"""WaitSeconds"""
"00039670",16,"""GlobalMutexLock"""
"00039680",18,"""GlobalMutexUnlock"""
"00039692",12,"""CreateMutex"""
"0003969e",13,"""DestroyMutex"""
"000396ab",16,"""IsAsyncTaskNull"""
"000396bb",16,"""CreateLockGuard"""
"000396cb",17,"""DestroyLockGuard"""
"000396dc",15,"""GetGlobalMutex"""
"000396eb",23,"""GetHardwareConcurrency"""
"00039702",20,"""IsAsyncTaskJoinable"""
"00039716",14,"""JoinAsyncTask"""
"00039724",16,"""DetachAsyncTask"""
"00039734",29,"""IsCurrentAsyncTaskMainThread"""
"00039751",19,"""SetVehicleMaxSpeed"""
"00039764",15,"""SetVehicleMass"""
"00039773",20,"""SetVehicleDriveType"""
"00039787",22,"""SetVehicleHandleFlags"""
"0003979d",29,"""SetVehicleBrakeDesseleration"""
"000397ba",26,"""SetVehicleWheelSteerAngle"""
"000397d4",23,"""AddVehicleAcceleration"""
"000397eb",19,"""AddVehicleMaxSpeed"""
"000397fe",15,"""AddVehicleMass"""
"0003980d",22,"""AddVehicleHandleFlags"""
"00039823",26,"""AddVehicleWheelSteerAngle"""
"0003983d",28,"""SubtractVehicleAcceleration"""
"00039859",20,"""SubtractVehicleMass"""
"0003986d",24,"""SubtractVehicleMaxSpeed"""
"00039885",31,"""SubtractVehicleWheelSteerAngle"""
"000398a4",27,"""SubtractVehicleHandleFlags"""
"000398bf",23,"""SetVehicleAcceleration"""
"000398d6",25,"""basic_string::_M_replace"""
"000398ef",20,"""std::future_error: """
"00039903",26,"""Thread Error out of range"""
"0003991d",26,"""Thread Error exception %s"""
"00039937",30,"""Please, use GlobalMutexLock()"""
"00039955",44,"""Only create trains with AddStaticVehicle/Ex"""
"00039981",50,"""basic_string: construction from null is not valid"""
"000399b3",25,"""Custom RPC Registered!!!"""
"000399cc",31,"""S&SMP 1.3.1 Patch 1 Started!!!"""
"000399eb",9,"""uint32_t"""
"000399f5",200,"""0010203040506070809101112131415161718192021222324252627282930313233343536373839404142434445464748495051525354555657585960616263646566676869707172737475767778798081828384858687888990919293949596979899"""
"00039abd",48,"""cannot create std::deque larger than max_size()"""
"00039aed",12,"""SAMPGDK_LOG"""
"00039af9",61,"""int _sampgdk_plugin_compare_handle(const void*, const void*)"""
"00039b36",63,"""/home/yuri/projects/ssmp server plugin (linux)/src/sampgdk.cpp"""
"00039b75",12,"""key != NULL"""
"00039b81",62,"""int _sampgdk_native_compare_bsearch(const void*, const void*)"""
"00039bbf",13,"""elem != NULL"""
"00039bcc",61,"""int _sampgdk_callback_compare_name(const void*, const void*)"""
"00039c09",60,"""_sampgdk_callback_info* _sampgdk_callback_find(const char*)"""
"00039c45",13,"""name != NULL"""
"00039c52",48,"""int sampgdk_array_new(sampgdk_array*, int, int)"""
"00039c82",10,"""a != NULL"""
"00039c8c",40,"""void sampgdk_array_free(sampgdk_array*)"""
"00039cb4",39,"""int sampgdk_array_zero(sampgdk_array*)"""
"00039cdb",46,"""int sampgdk_array_resize(sampgdk_array*, int)"""
"00039d09",14,"""new_size >= 0"""
"00039d17",17,"""a->elem_size > 0"""
"00039d28",39,"""int sampgdk_array_grow(sampgdk_array*)"""
"00039d4f",41,"""int sampgdk_array_shrink(sampgdk_array*)"""
"00039d78",38,"""int sampgdk_array_pad(sampgdk_array*)"""
"00039d9e",45,"""void* sampgdk_array_get(sampgdk_array*, int)"""
"00039dcb",17,"""index < a->count"""
"00039ddc",51,"""void sampgdk_array_set(sampgdk_array*, int, void*)"""
"00039e0f",58,"""int sampgdk_array_insert(sampgdk_array*, int, int, void*)"""
"00039e49",14,"""elems != NULL"""
"00039e57",18,"""index <= a->count"""
"00039e69",51,"""int sampgdk_array_remove(sampgdk_array*, int, int)"""
"00039e9c",48,"""int sampgdk_array_append(sampgdk_array*, void*)"""
"00039ecc",51,"""int sampgdk_array_get_index(sampgdk_array*, void*)"""
"00039eff",71,"""int sampgdk_array_find(sampgdk_array*, const void*, sampgdk_array_cmp)"""
"00039f46",12,"""cmp != NULL"""
"00039f52",78,"""int sampgdk_array_find_remove(sampgdk_array*, const void*, sampgdk_array_cmp)"""
"00039fa0",48,"""void sampgdk_log_message(int, const char*, ...)"""
"00039fd0",57,"""level >= SAMPGDK_LOG_DEBUG && level <= SAMPGDK_LOG_ERROR"""
"0003a009",16,"""[sampgdk:%c] %s"""
"0003a019",18,"""clock_gettime: %s"""
"0003a02b",17,"""OnGameModeExit()"""
"0003a03c",17,"""OnGameModeInit()"""
"0003a04d",24,"""Unsupported instruction"""
"0003a065",35,"""int sampgdk_plugin_register(void*)"""
"0003a088",15,"""plugin != NULL"""
"0003a097",37,"""int sampgdk_plugin_unregister(void*)"""
"0003a0bc",40,"""void** sampgdk_plugin_get_plugins(int*)"""
"0003a0e4",15,"""number != NULL"""
"0003a0f3",52,"""void* sampgdk_plugin_get_symbol(void*, const char*)"""
"0003a127",39,"""void* sampgdk_plugin_get_handle(void*)"""
"0003a14e",16,"""address != NULL"""
"0003a15e",58,"""cell (* sampgdk_native_find(const char*))(tagAMX*, cell*)"""
"0003a198",53,"""int sampgdk_native_register(const char*, AMX_NATIVE)"""
"0003a1cd",10,"""name != 0"""
"0003a1d7",25,"""amx_Register(%p, %p, %d)"""
"0003a1f0",8,"""funcidx"""
"0003a1f8",27,"""Registered native: %s @ %p"""
"0003a213",22,"""Registered %d natives"""
"0003a229",63,"""cell (* sampgdk_native_find_warn(const char*))(tagAMX*, cell*)"""
"0003a268",30,"""Native function not found: %s"""
"0003a286",63,"""cell (* sampgdk_native_find_stub(const char*))(tagAMX*, cell*)"""
"0003a2c5",68,"""cell (* sampgdk_native_find_warn_stub(const char*))(tagAMX*, cell*)"""
"0003a309",28,"""SAMGDK_NATIVE_SEARCH_ALWAYS"""
"0003a325",44,"""cell sampgdk_native_call(AMX_NATIVE, cell*)"""
"0003a351",15,"""native != NULL"""
"0003a360",61,"""int sampgdk_callback_register(const char*, sampgdk_callback)"""
"0003a39d",14,""":OnPublicCall"""
"0003a3ab",15,""":OnPublicCall2"""
"0003a3ba",29,"""amx_FindPublic(%p, \""%s\"", %p)"""
"0003a3d7",27,"""amx_FindPublic returned %d"""
"0003a3f2",31,"""Error registering callback: %s"""
"0003a411",33,"""Index mismatch for %s (%d != %d)"""
"0003a432",36,"""Registered callback: %s, index = %d"""
"0003a456",39,"""bool sampgdk_callback_get(int, char**)"""
"0003a47d",37,"""int sampgdk_fakeamx_resize_heap(int)"""
"0003a4a2",10,"""cells > 0"""
"0003a4ac",26,"""amx_Allot(%p, %d, %p, %p)"""
"0003a4c6",22,"""amx_Allot returned %d"""
"0003a4dc",44,"""Growing fake AMX heap to %d bytes = %d = %d"""
"0003a508",37,"""int sampgdk_fakeamx_push(int, cell*)"""
"0003a52d",43,"""int sampgdk_fakeamx_push_cell(cell, cell*)"""
"0003a558",56,"""int sampgdk_fakeamx_push_array(const cell*, int, cell*)"""
"0003a590",12,"""src != NULL"""
"0003a59c",58,"""int sampgdk_fakeamx_push_string(const char*, int*, cell*)"""
"0003a5d6",43,"""void sampgdk_fakeamx_get_cell(cell, cell*)"""
"0003a601",28,"""address % sizeof(cell) == 0"""
"0003a61d",14,"""value != NULL"""
"0003a62b",43,"""void sampgdk_fakeamx_get_bool(cell, bool*)"""
"0003a656",45,"""void sampgdk_fakeamx_get_float(cell, float*)"""
"0003a683",49,"""void sampgdk_fakeamx_get_array(cell, cell*, int)"""
"0003a6b4",13,"""dest != NULL"""
"0003a6c1",50,"""void sampgdk_fakeamx_get_string(cell, char*, int)"""
"0003a6f3",31,"""void sampgdk_fakeamx_pop(cell)"""
"0003a712",66,"""cell sampgdk_native_invoke_array(AMX_NATIVE, const char*, void**)"""
"0003a754",19,"""format_ptr != NULL"""
"0003a767",13,"""args != NULL"""
"0003a774",33,"""Unrecognized type specifier '%c'"""
"0003a795",45,"""Bad format string: expected '[' but got '%c'"""
"0003a7c2",20,"""Invalid buffer size"""
"0003a7d6",46,"""Bad format string (expected ']' but got '%c')"""
"0003a804",47,"""Too many native arguments (at most %d allowed)"""
"0003a833",61,"""cell sampgdk_native_invoke(AMX_NATIVE, const char*, va_list)"""
"0003a870",60,"""bool sampgdk_callback_invoke(AMX*, const char*, int, cell*)"""
"0003a8ac",12,"""amx != NULL"""
"0003a8b8",49,"""Too many callback arguments (at most %d allowed)"""
"0003a8e9",24,"""callback_filter != NULL"""
"0003a901",25,"""callback_filter2 != NULL"""
"0003a91a",48,"""amx_Exec(%p, %p, %d), paramcount = %d, stk = %d"""
"0003a94a",42,"""Found main AMX, callbacks should work now"""
"0003a974",22,"""Main AMX instance: %p"""
"0003a98a",15,"""OnGameModeInit"""
"0003a999",29,"""Unknown callback, index = %d"""
"0003a9b6",21,"""amx_Exec returned %d"""
"0003a9cb",33,"""Popped %d parameter(s), stk = %d"""
"0003a9ec",46,"""void sampgdk_param_get_cell(AMX*, int, cell*)"""
"0003aa1a",14,"""param != NULL"""
"0003aa28",24,"""OnActorStreamIn(%d, %d)"""
"0003aa40",25,"""OnActorStreamOut(%d, %d)"""
"0003aa59",18,"""OnObjectMoved(%d)"""
"0003aa6b",32,"""OnPlayerClickPlayer(%d, %d, %d)"""
"0003aa8b",36,"""OnPlayerClickPlayerTextDraw(%d, %d)"""
"0003aaaf",30,"""OnPlayerClickTextDraw(%d, %d)"""
"0003aacd",20,"""OnPlayerConnect(%d)"""
"0003aae1",26,"""OnPlayerDeath(%d, %d, %d)"""
"0003aafb",27,"""OnPlayerDisconnect(%d, %d)"""
"0003ab16",28,"""OnPlayerEnterCheckpoint(%d)"""
"0003ab32",32,"""OnPlayerEnterRaceCheckpoint(%d)"""
"0003ab52",28,"""OnPlayerExitVehicle(%d, %d)"""
"0003ab6e",23,"""OnPlayerExitedMenu(%d)"""
"0003ab85",35,"""OnPlayerInteriorChange(%d, %d, %d)"""
"0003aba8",35,"""OnPlayerKeyStateChange(%d, %d, %d)"""
"0003abcb",28,"""OnPlayerLeaveCheckpoint(%d)"""
"0003abe7",32,"""OnPlayerLeaveRaceCheckpoint(%d)"""
"0003ac07",28,"""OnPlayerObjectMoved(%d, %d)"""
"0003ac23",29,"""OnPlayerPickUpPickup(%d, %d)"""
"0003ac40",29,"""OnPlayerRequestClass(%d, %d)"""
"0003ac5d",36,"""OnPlayerRequestDownload(%d, %d, %d)"""
"0003ac81",25,"""OnPlayerRequestSpawn(%d)"""
"0003ac9a",32,"""OnPlayerSelectedMenuRow(%d, %d)"""
"0003acba",18,"""OnPlayerSpawn(%d)"""
"0003accc",32,"""OnPlayerStateChange(%d, %d, %d)"""
"0003acec",25,"""OnPlayerStreamIn(%d, %d)"""
"0003ad05",26,"""OnPlayerStreamOut(%d, %d)"""
"0003ad1f",19,"""OnPlayerUpdate(%d)"""
"0003ad32",24,"""OnTrailerUpdate(%d, %d)"""
"0003ad4a",36,"""OnVehicleDamageStatusUpdate(%d, %d)"""
"0003ad6e",23,"""OnVehicleDeath(%d, %d)"""
"0003ad85",25,"""OnVehicleMod(%d, %d, %d)"""
"0003ad9e",30,"""OnVehiclePaintjob(%d, %d, %d)"""
"0003adbc",33,"""OnVehicleRespray(%d, %d, %d, %d)"""
"0003addd",38,"""OnVehicleSirenStateChange(%d, %d, %d)"""
"0003ae03",19,"""OnVehicleSpawn(%d)"""
"0003ae16",26,"""OnVehicleStreamIn(%d, %d)"""
"0003ae30",27,"""OnVehicleStreamOut(%d, %d)"""
"0003ae4b",46,"""void sampgdk_param_get_bool(AMX*, int, bool*)"""
"0003ae79",31,"""OnEnterExitModShop(%d, %d, %d)"""
"0003ae98",33,"""OnPlayerEnterVehicle(%d, %d, %d)"""
"0003aeb9",48,"""void sampgdk_param_get_float(AMX*, int, float*)"""
"0003aee9",33,"""OnPlayerClickMap(%d, %f, %f, %f)"""
"0003af0a",83,"""OnPlayerEditAttachedObject(%d, %d, %d, %d, %d, %f, %f, %f, %f, %f, %f, %f, %f, %f)"""
"0003af5d",59,"""OnPlayerEditObject(%d, %d, %d, %d, %f, %f, %f, %f, %f, %f)"""
"0003af98",39,"""OnPlayerGiveDamage(%d, %d, %f, %d, %d)"""
"0003afbf",44,"""OnPlayerGiveDamageActor(%d, %d, %f, %d, %d)"""
"0003afeb",49,"""OnPlayerSelectObject(%d, %d, %d, %d, %f, %f, %f)"""
"0003b01c",39,"""OnPlayerTakeDamage(%d, %d, %f, %d, %d)"""
"0003b043",47,"""OnPlayerWeaponShot(%d, %d, %d, %d, %f, %f, %f)"""
"0003b072",62,"""OnUnoccupiedVehicleUpdate(%d, %d, %d, %f, %f, %f, %f, %f, %f)"""
"0003b0b0",49,"""void sampgdk_param_get_string(AMX*, int, char**)"""
"0003b0e1",39,"""OnDialogResponse(%d, %d, %d, %d, \""%s\"")"""
"0003b108",35,"""OnIncomingConnection(%d, \""%s\"", %d)"""
"0003b12b",30,"""OnPlayerCommandText(%d, \""%s\"")"""
"0003b149",23,"""OnPlayerText(%d, \""%s\"")"""
"0003b160",20,"""OnRconCommand(\""%s\"")"""
"0003b174",35,"""OnRconLoginAttempt(\""%s\"", \""%s\"", %d)"""
"0003b197",29,"""OnHTTPResponse(%d, %d, \""%s\"")"""
"0003b1b9",6,"""false"""
"0003b1bf",64,"""int sampgdk_timer_set(int, bool, sampgdk_timer_callback, void*)"""
"0003b1ff",17,"""callback != NULL"""
"0003b210",24,"""Error setting timer: %s"""
"0003b228",51,"""Created timer: ID = %d, interval = %d, repeat = %s"""
"0003b25b",16,"""Killed timer %d"""
"0003b26b",41,"""void sampgdk_timer_process_timers(void*)"""
"0003b294",39,"""void _sampgdk_timer_fire(int, int64_t)"""
"0003b2bb",48,"""timerid > 0 && timerid <= _sampgdk_timers.count"""
"0003b2eb",14,"""timer->is_set"""
"0003b2f9",44,"""Firing timer %d, now = %lld, elapsed = %lld"""
"0003b325",32,"""CreateActor(%d, %f, %f, %f, %f)"""
"0003b345",12,"""CreateActor"""
"0003b351",17,"""DestroyActor(%d)"""
"0003b362",13,"""DestroyActor"""
"0003b36f",26,"""IsActorStreamedIn(%d, %d)"""
"0003b389",18,"""IsActorStreamedIn"""
"0003b39b",29,"""SetActorVirtualWorld(%d, %d)"""
"0003b3b8",21,"""SetActorVirtualWorld"""
"0003b3cd",25,"""GetActorVirtualWorld(%d)"""
"0003b3e6",21,"""GetActorVirtualWorld"""
"0003b3fb",60,"""ApplyActorAnimation(%d, \""%s\"", \""%s\"", %f, %d, %d, %d, %d, %d)"""
"0003b437",20,"""ApplyActorAnimation"""
"0003b44b",25,"""ClearActorAnimations(%d)"""
"0003b464",21,"""ClearActorAnimations"""
"0003b479",28,"""SetActorPos(%d, %f, %f, %f)"""
"0003b495",12,"""SetActorPos"""
"0003b4a1",31,"""GetActorPos(%d, @%p, @%p, @%p)"""
"0003b4c0",12,"""GetActorPos"""
"0003b4cc",28,"""SetActorFacingAngle(%d, %f)"""
"0003b4e8",20,"""SetActorFacingAngle"""
"0003b4fc",29,"""GetActorFacingAngle(%d, @%p)"""
"0003b519",20,"""GetActorFacingAngle"""
"0003b52d",23,"""SetActorHealth(%d, %f)"""
"0003b544",15,"""SetActorHealth"""
"0003b553",24,"""GetActorHealth(%d, @%p)"""
"0003b56b",15,"""GetActorHealth"""
"0003b57a",29,"""SetActorInvulnerable(%d, %d)"""
"0003b597",21,"""SetActorInvulnerable"""
"0003b5ac",24,"""IsActorInvulnerable(%d)"""
"0003b5c4",20,"""IsActorInvulnerable"""
"0003b5d8",17,"""IsValidActor(%d)"""
"0003b5e9",13,"""IsValidActor"""
"0003b5f6",19,"""IsValidVehicle(%d)"""
"0003b609",15,"""IsValidVehicle"""
"0003b618",44,"""GetVehicleDistanceFromPoint(%d, %f, %f, %f)"""
"0003b644",28,"""GetVehicleDistanceFromPoint"""
"0003b660",50,"""CreateVehicle(%d, %f, %f, %f, %f, %d, %d, %d, %d)"""
"0003b692",14,"""CreateVehicle"""
"0003b6a0",19,"""DestroyVehicle(%d)"""
"0003b6b3",15,"""DestroyVehicle"""
"0003b6c2",28,"""IsVehicleStreamedIn(%d, %d)"""
"0003b6de",20,"""IsVehicleStreamedIn"""
"0003b6f2",33,"""GetVehiclePos(%d, @%p, @%p, @%p)"""
"0003b713",14,"""GetVehiclePos"""
"0003b721",30,"""SetVehiclePos(%d, %f, %f, %f)"""
"0003b73f",14,"""SetVehiclePos"""
"0003b74d",26,"""GetVehicleZAngle(%d, @%p)"""
"0003b767",17,"""GetVehicleZAngle"""
"0003b778",47,"""GetVehicleRotationQuat(%d, @%p, @%p, @%p, @%p)"""
"0003b7a7",23,"""GetVehicleRotationQuat"""
"0003b7be",25,"""SetVehicleZAngle(%d, %f)"""
"0003b7d7",17,"""SetVehicleZAngle"""
"0003b7e8",42,"""SetVehicleParamsForPlayer(%d, %d, %d, %d)"""
"0003b812",26,"""SetVehicleParamsForPlayer"""
"0003b82c",31,"""ManualVehicleEngineAndLights()"""
"0003b84b",29,"""ManualVehicleEngineAndLights"""
"0003b868",51,"""SetVehicleParamsEx(%d, %d, %d, %d, %d, %d, %d, %d)"""
"0003b89b",19,"""SetVehicleParamsEx"""
"0003b8ae",58,"""GetVehicleParamsEx(%d, @%p, @%p, @%p, @%p, @%p, @%p, @%p)"""
"0003b8e8",19,"""GetVehicleParamsEx"""
"0003b8fb",31,"""GetVehicleParamsSirenState(%d)"""
"0003b91a",27,"""GetVehicleParamsSirenState"""
"0003b935",45,"""SetVehicleParamsCarDoors(%d, %d, %d, %d, %d)"""
"0003b962",25,"""SetVehicleParamsCarDoors"""
"0003b97b",49,"""GetVehicleParamsCarDoors(%d, @%p, @%p, @%p, @%p)"""
"0003b9ac",25,"""GetVehicleParamsCarDoors"""
"0003b9c5",47,"""SetVehicleParamsCarWindows(%d, %d, %d, %d, %d)"""
"0003b9f4",27,"""SetVehicleParamsCarWindows"""
"0003ba0f",51,"""GetVehicleParamsCarWindows(%d, @%p, @%p, @%p, @%p)"""
"0003ba42",27,"""GetVehicleParamsCarWindows"""
"0003ba5d",24,"""SetVehicleToRespawn(%d)"""
"0003ba75",20,"""SetVehicleToRespawn"""
"0003ba89",30,"""LinkVehicleToInterior(%d, %d)"""
"0003baa7",22,"""LinkVehicleToInterior"""
"0003babd",28,"""AddVehicleComponent(%d, %d)"""
"0003bad9",20,"""AddVehicleComponent"""
"0003baed",31,"""RemoveVehicleComponent(%d, %d)"""
"0003bb0c",23,"""RemoveVehicleComponent"""
"0003bb23",31,"""ChangeVehicleColor(%d, %d, %d)"""
"0003bb42",19,"""ChangeVehicleColor"""
"0003bb55",30,"""ChangeVehiclePaintjob(%d, %d)"""
"0003bb73",22,"""ChangeVehiclePaintjob"""
"0003bb89",25,"""SetVehicleHealth(%d, %f)"""
"0003bba2",17,"""SetVehicleHealth"""
"0003bbb3",26,"""GetVehicleHealth(%d, @%p)"""
"0003bbcd",17,"""GetVehicleHealth"""
"0003bbde",31,"""AttachTrailerToVehicle(%d, %d)"""
"0003bbfd",23,"""AttachTrailerToVehicle"""
"0003bc14",29,"""DetachTrailerFromVehicle(%d)"""
"0003bc31",25,"""DetachTrailerFromVehicle"""
"0003bc4a",31,"""IsTrailerAttachedToVehicle(%d)"""
"0003bc69",27,"""IsTrailerAttachedToVehicle"""
"0003bc84",22,"""GetVehicleTrailer(%d)"""
"0003bc9a",18,"""GetVehicleTrailer"""
"0003bcac",32,"""SetVehicleNumberPlate(%d, \""%s\"")"""
"0003bccc",22,"""SetVehicleNumberPlate"""
"0003bce2",20,"""GetVehicleModel(%d)"""
"0003bcf6",16,"""GetVehicleModel"""
"0003bd06",34,"""GetVehicleComponentInSlot(%d, %d)"""
"0003bd28",26,"""GetVehicleComponentInSlot"""
"0003bd42",28,"""GetVehicleComponentType(%d)"""
"0003bd5e",24,"""GetVehicleComponentType"""
"0003bd76",18,"""RepairVehicle(%d)"""
"0003bd88",14,"""RepairVehicle"""
"0003bd96",38,"""GetVehicleVelocity(%d, @%p, @%p, @%p)"""
"0003bdbc",19,"""GetVehicleVelocity"""
"0003bdcf",35,"""SetVehicleVelocity(%d, %f, %f, %f)"""
"0003bdf2",19,"""SetVehicleVelocity"""
"0003be05",42,"""SetVehicleAngularVelocity(%d, %f, %f, %f)"""
"0003be2f",26,"""SetVehicleAngularVelocity"""
"0003be49",47,"""GetVehicleDamageStatus(%d, @%p, @%p, @%p, @%p)"""
"0003be78",23,"""GetVehicleDamageStatus"""
"0003be8f",46,"""UpdateVehicleDamageStatus(%d, %d, %d, %d, %d)"""
"0003bebd",26,"""UpdateVehicleDamageStatus"""
"0003bed7",31,"""SetVehicleVirtualWorld(%d, %d)"""
"0003bef6",23,"""SetVehicleVirtualWorld"""
"0003bf0d",27,"""GetVehicleVirtualWorld(%d)"""
"0003bf28",23,"""GetVehicleVirtualWorld"""
"0003bf3f",43,"""GetVehicleModelInfo(%d, %d, @%p, @%p, @%p)"""
"0003bf6a",20,"""GetVehicleModelInfo"""
"0003bf7e",32,"""SendClientMessage(%d, %d, \""%s\"")"""
"0003bf9e",18,"""SendClientMessage"""
"0003bfb0",33,"""SendClientMessageToAll(%d, \""%s\"")"""
"0003bfd1",23,"""SendClientMessageToAll"""
"0003bfe8",40,"""SendPlayerMessageToPlayer(%d, %d, \""%s\"")"""
"0003c010",26,"""SendPlayerMessageToPlayer"""
"0003c02a",33,"""SendPlayerMessageToAll(%d, \""%s\"")"""
"0003c04b",23,"""SendPlayerMessageToAll"""
"0003c062",29,"""SendDeathMessage(%d, %d, %d)"""
"0003c07f",17,"""SendDeathMessage"""
"0003c090",41,"""SendDeathMessageToPlayer(%d, %d, %d, %d)"""
"0003c0b9",25,"""SendDeathMessageToPlayer"""
"0003c0d2",29,"""GameTextForAll(\""%s\"", %d, %d)"""
"0003c0ef",15,"""GameTextForAll"""
"0003c0fe",36,"""GameTextForPlayer(%d, \""%s\"", %d, %d)"""
"0003c122",18,"""GameTextForPlayer"""
"0003c134",15,"""GetTickCount()"""
"0003c143",13,"""GetTickCount"""
"0003c150",16,"""GetMaxPlayers()"""
"0003c160",14,"""GetMaxPlayers"""
"0003c16e",23,"""VectorSize(%f, %f, %f)"""
"0003c185",11,"""VectorSize"""
"0003c190",20,"""GetPlayerPoolSize()"""
"0003c1a4",18,"""GetPlayerPoolSize"""
"0003c1b6",21,"""GetVehiclePoolSize()"""
"0003c1cb",19,"""GetVehiclePoolSize"""
"0003c1de",19,"""GetActorPoolSize()"""
"0003c1f1",17,"""GetActorPoolSize"""
"0003c202",37,"""SHA256_PassHash(\""%s\"", \""%s\"", @%p, %d)"""
"0003c227",16,"""SHA256_PassHash"""
"0003c237",21,"""SetSVarInt(\""%s\"", %d)"""
"0003c24c",11,"""SetSVarInt"""
"0003c257",17,"""GetSVarInt(\""%s\"")"""
"0003c268",11,"""GetSVarInt"""
"0003c273",26,"""SetSVarString(\""%s\"", \""%s\"")"""
"0003c28d",14,"""SetSVarString"""
"0003c29b",29,"""GetSVarString(\""%s\"", @%p, %d)"""
"0003c2b8",14,"""GetSVarString"""
"0003c2c6",23,"""SetSVarFloat(\""%s\"", %f)"""
"0003c2dd",13,"""SetSVarFloat"""
"0003c2ea",19,"""GetSVarFloat(\""%s\"")"""
"0003c2fd",13,"""GetSVarFloat"""
"0003c30a",17,"""DeleteSVar(\""%s\"")"""
"0003c31b",11,"""DeleteSVar"""
"0003c326",21,"""GetSVarsUpperIndex()"""
"0003c33b",19,"""GetSVarsUpperIndex"""
"0003c34e",32,"""GetSVarNameAtIndex(%d, @%p, %d)"""
"0003c36e",19,"""GetSVarNameAtIndex"""
"0003c381",18,"""GetSVarType(\""%s\"")"""
"0003c393",12,"""GetSVarType"""
"0003c39f",22,"""SetGameModeText(\""%s\"")"""
"0003c3b5",16,"""SetGameModeText"""
"0003c3c5",17,"""SetTeamCount(%d)"""
"0003c3d6",13,"""SetTeamCount"""
